id,Latitude,Longitude,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,target
331,37.74,-122.17,2.4028,41,3.896135266,1.074879227,1481,3.577294686,0.977
332,37.74,-122.17,2.15,47,3.379562044,0.97810219,327,2.386861314,0.972
333,37.74,-122.17,2.4776,43,4.569832402,1.078212291,494,2.759776536,1.016
334,37.73,-122.17,2.1587,43,4.319648094,1.08797654,1231,3.609970674,0.865
335,37.74,-122.18,1.8438,35,4.623853211,1.155963303,323,2.963302752,0.905
336,37.74,-122.17,3.0298,46,4.56,1.004444444,749,3.328888889,1.076
337,37.74,-122.17,2.25,46,4.320224719,1.028089888,693,3.893258427,0.842
338,37.74,-122.18,2.2467,46,5.940677966,1.104519774,1339,3.782485876,0.889
339,37.75,-122.18,4.0469,45,4.125,0.95,282,3.525,0.807
340,37.75,-122.18,1.325,46,4.825641026,1.117948718,621,3.184615385,0.871
341,37.75,-122.17,1.6196,38,3.83011583,1.077220077,732,2.826254826,0.851
342,37.75,-122.18,2.1731,45,3.807692308,1.003846154,901,3.465384615,0.82
343,37.75,-122.19,1.9167,36,7.506666667,1.753333333,482,3.213333333,0.828
344,37.75,-122.18,2.069,43,4.863849765,1.093896714,652,3.061032864,0.846
345,37.75,-122.18,1.712,36,6.307228916,1.289156627,651,3.921686747,0.821
346,37.76,-122.17,2.5625,33,4.475524476,1.073426573,999,3.493006993,0.893
347,37.75,-122.17,1.9821,43,5.18627451,1.045751634,907,2.964052288,0.983
348,37.75,-122.17,2.5043,41,5.465217391,1.17826087,828,3.6,0.923
349,37.75,-122.17,2.3281,44,4.795275591,0.976377953,763,3.003937008,0.888
350,37.75,-122.17,1.4375,48,5.017191977,1.11747851,935,2.679083095,0.9
351,37.76,-122.16,2.5122,45,4.75,1.061983471,1437,2.969008264,0.955
352,37.75,-122.16,1.5625,38,5.097510373,1.294605809,1516,3.145228216,0.917
353,37.75,-122.17,3.1587,47,5.394594595,1.140540541,597,3.227027027,1.004
354,37.76,-122.17,1.8426,40,4.926900585,1.002923977,949,2.774853801,0.948
355,37.76,-122.16,4.6696,46,6.049668874,1.016556291,881,2.917218543,1.643
356,37.76,-122.16,2.4598,36,5.358381503,1.105973025,1438,2.770712909,1.555
357,37.76,-122.15,6.0749,39,6.751851852,1.059259259,763,2.825925926,1.969
358,37.77,-122.14,4.8304,27,6.278873239,1.028169014,1297,3.653521127,2.791
359,37.76,-122.14,5.5701,34,7.170616114,1.09478673,545,2.582938389,2.528
360,37.76,-122.13,5.37,26,6.127579737,0.92120075,1222,2.292682927,2.754
361,37.75,-122.12,6.86,33,8.260273973,1.191780822,808,3.689497717,2.5
362,37.75,-122.12,7.6923,28,7.28440367,1.018348624,329,3.018348624,3.298
363,37.75,-122.14,4.0313,36,6.330275229,0.963302752,299,2.743119266,1.955
364,37.75,-122.14,6.8323,33,6.603960396,0.99009901,579,2.866336634,2.559
365,37.75,-122.13,4.975,30,8.28,1.08,137,2.74,3.111
366,37.75,-122.13,5.3602,36,8.258064516,1,229,2.462365591,3.3
367,37.74,-122.13,5,41,6.790123457,1.027777778,1476,2.277777778,2.489
368,37.75,-122.16,2.925,46,6.194805195,1.045454545,429,2.785714286,1.429
369,37.75,-122.15,3.8913,40,5.666666667,1.003921569,849,3.329411765,1.263
370,37.75,-122.15,3.225,44,5.854984894,1.205438066,946,2.858006042,1.358
371,37.74,-122.15,3.1458,41,4.481675393,0.931937173,571,2.989528796,1.306
372,37.75,-122.16,2.537,24,4.637305699,1.176165803,1137,2.945595855,1.079
373,37.75,-122.16,2.5568,44,4.57037037,0.97037037,378,2.8,1.111
374,37.74,-122.15,3.5083,43,5.084558824,1.011029412,853,3.136029412,1.22
375,37.74,-122.15,3.3125,49,4.69858156,0.982269504,764,2.709219858,1.18
376,37.75,-122.16,1.8235,40,4.701149425,1.126436782,928,3.555555556,0.952
377,37.75,-122.16,3.8047,35,5.015037594,1.052631579,406,3.052631579,0.943
378,37.74,-122.17,2.2917,34,4.367857143,1.003571429,824,2.942857143,0.925
379,37.75,-122.17,2.4962,37,5.324324324,1.108108108,835,3.223938224,0.918
380,37.74,-122.16,4.0417,43,5.2,1.016949153,826,2.8,1.094
381,37.74,-122.16,3.4844,46,4.876777251,0.857819905,567,2.687203791,1.295
382,37.74,-122.16,4.1458,52,5.354166667,1.020833333,355,2.465277778,1.434
383,37.74,-122.16,2.625,47,4.963855422,1.343373494,533,3.210843373,0.982
384,37.74,-122.16,2.0227,44,5.102325581,1.111627907,609,2.83255814,1.031
385,37.9,-122.29,3.3333,49,5.436440678,1.008474576,576,2.440677966,2.768
386,37.9,-122.29,5.338,52,5.608391608,0.91958042,594,2.076923077,2.709
387,37.89,-122.29,3.4732,52,5.962864721,1.119363395,870,2.307692308,2.462
388,37.9,-122.3,3.5125,38,4.445972495,1.025540275,1027,2.017681729,2.242
389,37.89,-122.29,3.1375,52,4.819018405,1.070552147,693,2.125766871,2.291
390,37.89,-122.3,2.8036,46,4.053333333,1.072,815,2.173333333,2.116
391,37.9,-122.3,4.5824,15,4.435427574,1.057591623,2420,2.111692845,2.561
392,37.89,-122.3,3.0208,36,3.902173913,1.061594203,518,1.876811594,2.063
393,37.89,-122.3,4.0875,52,4.538181818,1.029090909,620,2.254545455,2.213
394,37.89,-122.33,4.5268,42,5.045112782,1.093984962,551,2.071428571,2.074
395,37.88,-122.34,1.7375,37,3.312770563,1.006493506,2556,2.766233766,3.5
396,37.89,-122.29,3.1795,52,4.556034483,1.002873563,1498,2.152298851,2.182
397,37.88,-122.29,3.8672,50,5.334801762,1.149779736,523,2.303964758,2.167
398,37.89,-122.29,5.1675,52,6.39869281,1.14379085,374,2.444444444,2.706
399,37.89,-122.29,5.1696,52,6.115902965,1.02425876,1004,2.706199461,2.614
400,37.88,-122.28,4.2614,52,5.520958084,0.994011976,769,2.30239521,2.613
401,37.89,-122.29,5.0551,52,5.14893617,0.995271868,940,2.222222222,2.322
402,37.9,-122.27,5.6228,42,6.4453125,1.0703125,645,2.51953125,3.754
403,37.9,-122.26,7.8864,52,6.690972222,0.96875,705,2.447916667,3.573
404,37.9,-122.27,7.9556,52,7.56,0.992727273,684,2.487272727,3.744
405,37.9,-122.27,6.174,52,7.639830508,1.016949153,572,2.423728814,3.588
406,37.9,-122.27,6.9414,52,8.067193676,1.067193676,671,2.652173913,4.175
407,37.89,-122.27,8.8342,52,8.345205479,1.021917808,975,2.671232877,4.305
408,37.9,-122.28,7.1754,52,7.429487179,1.051282051,779,2.496794872,3.629
409,37.9,-122.28,10.0825,52,8.209016393,1.024590164,658,2.696721311,3.97
410,37.9,-122.28,4.9083,52,6.749253731,0.979104478,819,2.444776119,3.468
411,37.89,-122.28,5.7912,52,7.291666667,1.005952381,412,2.452380952,3.271
412,37.89,-122.28,4.5893,52,6.273712737,1.105691057,835,2.262872629,2.901
413,37.89,-122.28,5.4171,52,6.764705882,1.075163399,722,2.359477124,2.92
414,37.89,-122.28,4.125,52,5.371663244,0.971252567,1085,2.227926078,2.709
415,37.89,-122.27,7.266,52,7.436619718,1.030985915,973,2.74084507,3.711
416,37.89,-122.27,5.3989,52,7.272058824,1.077205882,723,2.658088235,3.356
417,37.9,-122.26,7.8336,37,6.132596685,0.925414365,903,2.494475138,3.713
418,37.89,-122.25,6.1593,41,6.215469613,1.077348066,356,1.966850829,3.44
419,37.89,-122.26,6.381,52,6.662337662,1.069264069,1005,2.175324675,3.422
420,37.89,-122.26,6.6828,52,7.353174603,1.053571429,1205,2.390873016,3.709
421,37.89,-122.25,7.5385,37,6.666666667,1.015555556,987,2.193333333,3.5
422,37.89,-122.25,6.7138,42,6.390625,1.026785714,1031,2.301339286,3.686
423,37.88,-122.26,6.2425,52,6.314356436,1.032178218,894,2.212871287,3.918
424,37.88,-122.26,5.7979,52,5.981432361,1.087533156,823,2.183023873,4.153
425,37.88,-122.27,4.2813,52,5.410628019,1.043478261,1232,1.98389694,2.849
426,37.88,-122.27,3.5417,52,4.613079019,1.065395095,669,1.822888283,2.875
427,37.88,-122.27,3.0132,44,4.094545455,1.076363636,989,1.798181818,2.729
428,37.88,-122.28,4.1429,52,5.377155172,1.058189655,1058,2.280172414,2.596
429,37.88,-122.28,4.1912,52,5.763285024,0.966183575,506,2.444444444,2.545
430,37.88,-122.28,3.9167,52,5.376146789,0.986238532,489,2.243119266,2.356
431,37.88,-122.29,3.8897,52,5.56443299,1.092783505,824,2.12371134,2.184
432,37.88,-122.29,3.1065,48,4.978947368,1.031578947,1034,2.176842105,2.292
433,37.88,-122.29,2.9926,46,4.458823529,1.04,920,2.164705882,1.921
434,37.88,-122.29,3.556,52,4.342105263,1.039473684,841,2.213157895,1.793
435,37.88,-122.3,1.475,45,3.306569343,1.065693431,749,5.467153285,1.875
436,37.88,-122.3,1.6971,52,4.173469388,0.989795918,208,2.12244898,1.388
437,37.87,-122.3,2.1705,10,5.03,1.18,228,2.28,1.5
438,37.86,-122.3,2.75,50,3.8984375,0.9921875,287,2.2421875,1.406
439,37.85,-122.29,2.5682,52,4.5,1.122641509,218,2.056603774,1.2
440,37.88,-122.3,2.9,46,4.63943662,1.05915493,854,2.405633803,1.448
441,37.87,-122.3,2.2208,52,4.565789474,1.09502924,1695,2.478070175,1.448
442,37.88,-122.28,3.2344,52,5.563953488,1.093023256,403,2.343023256,2.455
443,37.87,-122.28,3.5156,52,4.496183206,1.007633588,288,2.198473282,2
444,37.87,-122.28,1.9805,49,3.888675624,1.051823417,963,1.848368522,1.737
445,37.87,-122.29,2.6684,50,3.544573643,1.03875969,1129,2.187984496,1.856
446,37.87,-122.29,3.875,52,4.387254902,0.970588235,386,1.892156863,1.826
447,37.88,-122.28,3.006,52,4.701970443,1.024630542,811,1.997536946,2.279
448,37.87,-122.28,2.543,46,4.477037037,1.031111111,1293,1.915555556,2.207
449,37.87,-122.28,2.8676,46,4.122969838,1.034802784,805,1.86774942,2.12
450,37.88,-122.27,2.1907,52,3.199771689,1.061643836,1372,1.566210046,2.714
451,37.87,-122.27,1.7778,30,3.447058824,1.032941176,862,2.028235294,2.688
452,37.88,-122.27,2.52,37,4.251623377,1.107142857,1152,1.87012987,2.778
453,37.88,-122.26,4.2788,52,4.614457831,1.024096386,483,1.939759036,3.325
454,37.88,-122.26,2.944,52,4.12390925,1.054101222,1558,2.719022688,3.389
455,37.88,-122.26,1.725,52,3.386215865,1.088426528,1798,2.33810143,2.875
456,37.87,-122.25,5.2289,41,5.569105691,1.146341463,266,2.162601626,3.846
457,37.87,-122.25,2.5562,42,4.161137441,1.101895735,2184,5.17535545,3.714
458,37.87,-122.25,0.949,52,2.524109015,0.964360587,2016,4.226415094,3.5
459,37.87,-122.25,1.1696,52,2.436,0.944,1349,5.396,5.00001
460,37.87,-122.26,1.4012,52,3.105714286,1.06,3337,9.534285714,1.75
461,37.87,-122.26,1.1859,52,2.922023182,1.051633298,1721,1.813487882,2.417
462,37.87,-122.27,1.7464,35,3.218,1.108,1675,1.675,2.167
463,37.87,-122.27,2.8846,49,3.857142857,1.051428571,707,2.02,2.113
464,37.87,-122.27,2.7372,52,4.443804035,1.005763689,1424,2.051873199,2.102
465,37.86,-122.28,3.8594,52,4.962962963,1.031746032,393,2.079365079,1.964
466,37.87,-122.28,3.5625,52,5.348082596,1.041297935,828,2.442477876,1.917
467,37.87,-122.28,2.2788,52,4.22260274,1.02739726,571,1.955479452,1.823
468,37.87,-122.29,2.537,44,3.561009818,1.058906031,1382,1.93828892,1.75
469,37.87,-122.29,2.525,46,3.947040498,1.009345794,792,2.46728972,1.659
470,37.86,-122.29,1.9946,52,4.475806452,1.086021505,815,2.190860215,1.569
471,37.86,-122.28,2.8214,52,4.794797688,1.060693642,788,2.277456647,1.643
472,37.87,-122.29,2.6165,52,5.174418605,1.069767442,1145,2.662790698,1.5
473,37.86,-122.29,1.9483,50,4.413854352,1.078152753,1354,2.404973357,1.505
474,37.86,-122.28,1.9327,52,4.564044944,1.011235955,958,2.152808989,1.699
475,37.86,-122.28,1.9798,49,4.822368421,1.098684211,1361,2.238486842,1.474
476,37.85,-122.28,2.4167,52,5.002227171,1.051224944,1005,2.23830735,1.527
477,37.86,-122.27,2.5417,49,4.956521739,1.050724638,924,2.231884058,1.827
478,37.86,-122.28,3.3906,52,5.583798883,1.164804469,780,2.17877095,1.793
479,37.86,-122.28,2.5652,52,4.727987421,1.086477987,1582,2.487421384,1.577
480,37.86,-122.28,2.2845,41,3.897887324,0.968309859,1213,2.13556338,1.531
481,37.86,-122.27,2.6071,52,4.074906367,1.142322097,486,1.820224719,2.5
482,37.86,-122.27,3.15,52,4.765714286,1.062857143,494,2.822857143,2.063
483,37.86,-122.27,2.6914,52,4.846575342,1.019178082,849,2.326027397,2.188
484,37.86,-122.27,1.8447,52,4.209854015,1.063868613,1127,2.056569343,1.982
485,37.86,-122.26,1.6307,35,2.962686567,1.001148106,3276,1.880597015,2.536
486,37.86,-122.26,2.9044,52,4.404282116,1.047858942,1493,1.880352645,2.574
487,37.86,-122.26,2.9405,52,5.558173785,1.095729013,1461,2.151693667,2.895
488,37.86,-122.26,3.3893,52,5.36802974,1.12267658,1253,2.328996283,2.417
489,37.86,-122.25,3.0417,48,4.690631808,1.126361656,1656,3.607843137,4.896
490,37.86,-122.25,7.0897,52,6.876237624,0.945544554,514,2.544554455,4.462
491,37.86,-122.25,5.0463,52,5.793220339,1.077966102,719,2.437288136,4.563
492,37.86,-122.25,1.7652,52,3.534521158,0.988864143,878,1.95545657,3.368
493,37.86,-122.24,7.8521,52,7.794392523,1.051401869,517,2.41588785,5.00001
494,37.85,-122.24,9.3959,52,7.512096774,0.955645161,1366,2.754032258,5.00001
495,37.86,-122.25,5.3794,52,6.861016949,1.123728814,1316,2.230508475,3.769
496,37.85,-122.26,3.2619,52,4.79205298,1.017218543,1508,1.997350993,3.096
497,37.85,-122.27,2.7054,52,5.001226994,1.128834356,1800,2.208588957,1.823
498,37.85,-122.27,2.2431,47,6.371165644,1.226993865,719,2.205521472,1.727
499,37.85,-122.27,1.9028,50,5.015686275,1.176470588,675,2.647058824,1.508
500,37.85,-122.27,1.5817,52,5.438016529,1.173553719,875,2.41046832,1.536
501,37.85,-122.27,2.2841,52,4.350649351,1.077922078,152,1.974025974,1.063
502,37.85,-122.27,1.3785,47,4.310344828,0.962382445,843,2.642633229,1.423
503,37.85,-122.28,2.9018,52,4.621212121,1.098484848,281,2.128787879,1.194
504,37.85,-122.28,1.73,44,5.024509804,0.970588235,506,2.480392157,1.479
505,37.85,-122.28,2.2625,48,4.427038627,1.038626609,1054,2.261802575,1.329
506,37.84,-122.29,2.2106,35,4.52173913,1.012077295,1017,2.456521739,1.325
507,37.83,-122.28,2.6997,52,4.062745098,1.062745098,1623,2.121568627,1.269
508,37.84,-122.3,4.0018,14,3.586055583,1.174061433,3100,1.511457825,1.438
509,37.83,-122.23,7.8772,52,8.282548476,1.049861496,947,2.623268698,5.00001
510,37.82,-122.22,11.8603,39,7.911111111,0.984126984,808,2.565079365,5.00001
511,37.82,-122.22,13.499,42,8.928358209,1,1018,3.03880597,5.00001
512,37.82,-122.23,12.2138,52,9.210227273,1.039772727,1001,2.84375,5.00001
513,37.82,-122.23,8.1872,52,8.268292683,1.032520325,1005,2.723577236,4.661
514,37.82,-122.23,12.3804,52,9.122715405,1.033942559,1192,3.11227154,5.00001
515,37.83,-122.24,5.8948,52,7.740088106,1.083700441,585,2.577092511,4.578
516,37.83,-122.24,8.1194,52,7.75,0.987341772,916,2.898734177,4.716
517,37.82,-122.23,8.7477,52,9,1.134078212,556,3.106145251,5.00001
518,37.82,-122.24,6.155,52,7.048076923,0.994230769,1470,2.826923077,3.986
519,37.82,-122.25,5.883,52,6.216080402,1.012562814,1104,2.773869347,3.407
520,37.76,-122.23,5.2128,52,5.862934363,0.996138996,1242,2.397683398,2.899
521,37.76,-122.23,4.7188,52,7.068535826,1.00623053,805,2.507788162,3.353
522,37.76,-122.23,5.2915,52,8.12345679,1.092592593,378,2.333333333,3.33
523,37.77,-122.24,2.6411,52,5.170403587,1.053811659,481,2.156950673,2.41
524,37.77,-122.23,3.3214,52,4.825,1.11875,409,2.55625,1.896
525,37.77,-122.24,3.6417,52,4.587131367,1.034852547,885,2.372654155,2.063
526,37.77,-122.25,3.0161,52,4.67372134,0.998236332,1468,2.589065256,2.157
527,37.77,-122.25,3.1771,52,4.827906977,1.023255814,482,2.241860465,2.102
528,37.77,-122.25,3.4531,52,5.784090909,1.212121212,825,3.125,2.088
529,37.77,-122.25,4.3098,52,5.436708861,0.993670886,429,2.715189873,1.979
530,37.78,-122.26,3.3438,52,4.663461538,1.043269231,528,2.538461538,2.013
531,37.78,-122.26,2.9213,52,4.837962963,1.106481481,496,2.296296296,1.908
532,37.78,-122.27,2.6806,52,5.313207547,1.056603774,718,2.709433962,2.079
533,37.78,-122.27,3.7708,52,4.611320755,0.996226415,630,2.377358491,2.153
534,37.78,-122.27,3.9444,45,4.087412587,0.91958042,723,2.527972028,2.129
535,37.78,-122.27,5.2601,13,4.156378601,1.100823045,959,1.973251029,2.927
536,37.79,-122.28,2.5444,30,4.847953216,1.016374269,3668,4.29005848,2.75
537,37.77,-122.3,2.6447,42,5.74084507,1.036619718,2037,5.738028169,2
538,37.78,-122.28,2.5762,29,4.048703849,1.09505106,3741,2.938727416,1.734
539,37.78,-122.29,1.9427,42,4.136666667,1.03,821,2.736666667,1.022
540,37.77,-122.28,2.9688,52,4.23054755,1.04610951,870,2.507204611,2.208
541,37.77,-122.28,3.75,27,4.137681159,1.110766046,1901,1.967908903,2.428
542,37.76,-122.29,5.1702,18,4.333333333,1.150829563,1243,1.874811463,2.654
543,37.78,-122.28,2.5139,50,4.547400612,0.935779817,730,2.232415902,2.19
544,37.77,-122.26,2.9732,52,5.585284281,1.170568562,793,2.652173913,2.821
545,37.77,-122.27,5.5337,52,5.188940092,0.894009217,1033,2.380184332,3.72
546,37.77,-122.27,4.1667,52,4.768595041,1.038567493,872,2.402203857,2.258
547,37.77,-122.27,2.7115,52,3.741794311,1.052516411,849,1.857768053,2.208
548,37.77,-122.27,3.3269,52,4.61003861,1.079150579,1121,2.164092664,2.345
549,37.77,-122.25,3.2685,52,4.84494382,1.029213483,872,1.959550562,2.542
550,37.77,-122.26,4.7778,52,5.269360269,1.060606061,637,2.144781145,3.518
551,37.77,-122.26,4.226,52,5.011764706,1.091176471,663,1.95,2.75
552,37.77,-122.26,3.3571,52,7.034883721,0.976744186,411,2.389534884,4.054
553,37.77,-122.26,2.9899,52,5.07748184,1.075060533,915,2.215496368,2.281
554,37.77,-122.26,2.875,52,3.874213836,1.004192872,921,1.93081761,2.34
555,37.77,-122.24,2.3882,43,3.590225564,1.067669173,585,2.19924812,1.625
556,37.77,-122.25,2.975,43,4.111111111,1.054131054,2086,1.981006648,2.434
557,37.76,-122.23,5.1039,52,5.628037383,1.013084112,1303,2.435514019,2.738
558,37.76,-122.23,4.1458,52,5.960227273,1.051136364,374,2.125,2.485
559,37.76,-122.24,3.4762,52,5.305084746,1.093220339,979,2.074152542,2.44
560,37.76,-122.24,2.6833,52,4.139013453,1.056053812,827,1.85426009,2.409
561,37.76,-122.23,5.75,52,6.739130435,0.972332016,658,2.600790514,3.063
562,37.75,-122.23,3.9632,50,5.753731343,1.078358209,654,2.440298507,2.4
563,37.75,-122.24,4.9489,45,6.102739726,1.061643836,384,2.630136986,2.471
564,37.75,-122.24,4.8711,27,5.08281054,0.944792974,1499,1.880803011,2.866
565,37.76,-122.24,3.0718,52,5.068965517,1.11302682,1128,2.16091954,2.667
566,37.76,-122.24,3.6719,49,4.93495935,1.067073171,1110,2.256097561,2.298
567,37.76,-122.24,4.6094,52,6.185542169,1.05060241,1119,2.696385542,2.293
568,37.73,-122.24,4.5213,21,5.693117409,1.011336032,2930,2.372469636,2.284
569,37.74,-122.25,4.4562,25,4.907692308,0.935897436,897,2.3,2.062
570,37.72,-122.24,7.611,5,6.855776306,1.061442237,7427,2.732523915,3.507
571,37.73,-122.27,3.2689,31,4.40929878,1.051067073,2973,2.266006098,2.31
572,37.76,-122.25,3.567,52,4.550632911,1.025316456,1340,2.120253165,2.529
573,37.74,-122.27,3.6875,28,4.655660377,1.047169811,2974,2.004043127,3.539
574,37.77,-122.27,4.7695,23,4.93397046,1.103388358,2690,2.337098175,2.917
575,37.75,-122.28,3.1972,20,3.54601227,1.119631902,583,1.788343558,1
576,37.77,-122.06,7.2634,12,7.13303438,1.018933732,5781,2.880418535,3.416
577,37.73,-122.06,7.0568,5,7.0234375,0.912109375,1738,3.39453125,4.125
578,37.71,-122.06,4.635,36,6.693761815,1.077504726,1478,2.793950851,2.486
579,37.71,-122.07,5.3015,40,6.696296296,1.118518519,746,2.762962963,2.549
580,37.71,-122.07,4.9801,36,6.327472527,1.054945055,1235,2.714285714,2.415
581,37.72,-122.07,5.4834,26,6.619834711,0.98553719,1411,2.915289256,2.952
582,37.72,-122.08,6.187,31,7.420345489,1.019193858,1368,2.62571977,3.404
583,37.72,-122.08,5.6194,32,6.746594005,1.002724796,1048,2.855585831,2.747
584,37.71,-122.08,5.4639,35,6.057534247,0.95890411,1004,2.750684932,2.386
585,37.71,-122.09,5.1498,35,7.25613079,1.054495913,1086,2.959128065,2.664
586,37.72,-122.1,5.8382,30,7.425714286,1.045714286,922,2.634285714,3.302
587,37.71,-122.11,4.65,36,5.578754579,1.006105006,1950,2.380952381,2.068
588,37.7,-122.1,4.3819,25,4.996638655,1.045378151,1413,2.374789916,2.092
589,37.69,-122.1,3.7222,30,5.48415493,1.100352113,1444,2.542253521,1.958
590,37.71,-122.09,5.2855,31,6.851301115,1.048327138,749,2.784386617,2.535
591,37.7,-122.09,4.3375,31,6.240121581,1.021276596,867,2.635258359,2.418
592,37.71,-122.1,5.2131,27,6.512077295,1.036714976,2723,2.630917874,2.525
593,37.7,-122.09,6.005,30,6.657794677,1.022813688,731,2.779467681,2.639
594,37.71,-122.08,5.0519,38,5.524916944,0.980066445,781,2.594684385,2.27
595,37.71,-122.08,4.8237,38,5.699386503,1.007668712,1784,2.736196319,2.209
596,37.7,-122.08,5.2497,32,6.629268293,1.090243902,1156,2.819512195,2.593
597,37.7,-122.07,4.125,39,5.126353791,0.981949458,645,2.328519856,2.325
598,37.7,-122.06,4.6005,37,6.00952381,0.984126984,821,2.606349206,2.316
599,37.7,-122.06,3.5187,33,5.072727273,1.025974026,1912,2.483116883,2.094
600,37.7,-122.07,3,32,4.899135447,1.060518732,1487,2.142651297,2.232
601,37.7,-122.08,3.4934,25,4.791549296,1.067605634,1645,2.316901408,2.099
602,37.7,-122.09,2.9861,33,4.19885823,1.053282588,2239,2.130352046,2.082
603,37.69,-122.07,2.5362,29,4.173913043,1.119565217,1021,1.849637681,2.038
604,37.69,-122.08,3.3021,36,5.032119914,1.068522484,1105,2.366167024,1.957
605,37.69,-122.07,3.0964,31,4.566795367,1.010810811,2999,2.315830116,1.905
606,37.69,-122.08,2.8512,43,5.545774648,1.14084507,740,2.605633803,1.81
607,37.69,-122.08,3.3478,42,5.795081967,1.12295082,629,2.577868852,1.849
608,37.68,-122.08,2.3958,37,4.136585366,0.985365854,314,1.531707317,1.908
609,37.68,-122.08,3.5295,15,4.567365269,1.025449102,1479,2.214071856,2.422
610,37.69,-122.09,4.8036,20,5.37,1.02125,1732,2.165,1.883
611,37.74,-122.15,3.851,52,5.269090909,1.012727273,1338,2.432727273,1.835
612,37.74,-122.14,4.0662,52,5.578125,1.046875,440,2.291666667,2.042
